TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,UserCityName,UserCityCountryId,AttractionCityName,AttractionCityCountryId,ContinentName,RegionName,RegionContinentId,CountryName,CountryRegionId,AttractionType,Season,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionVisitCount,VisitModePopularity,AttractionTypePopularity
258,10370,2020,2,5,640,4,3,12,86,2564.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Qatar,12,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,4525,13251
259,28567,2020,2,2,640,5,5,21,163,743.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
262,43435,2020,2,5,640,4,4,15,109,935.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,4525,13251
264,25621,2020,2,4,640,5,4,15,109,4335.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
266,24948,2020,2,2,640,5,2,8,51,1327.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
268,14459,2020,2,4,640,5,5,19,145,6651.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Sweden,19,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
273,57716,2020,2,4,640,3,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.0,2,4.267085922109411,13198,10945,13251
278,77961,2020,2,2,640,5,5,21,163,1459.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
279,32533,2020,2,3,640,5,2,9,55,2225.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Chile,9,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
282,8481,2020,2,2,640,5,4,15,109,4571.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
284,53690,2019,4,3,640,5,4,16,115,337.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,New Zealand,16,Nature & Wildlife Areas,Spring,3.6666666666666665,3,4.267085922109411,13198,15217,13251
286,51055,2020,2,2,640,4,5,21,160,4011.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Ireland,21,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
288,62791,2020,2,2,640,3,5,21,163,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,3.8333333333333335,6,4.267085922109411,13198,21620,13251
290,23746,2020,2,2,640,5,5,21,163,1633.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
293,46065,2020,2,2,640,4,2,9,54,2209.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Brazil,9,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
297,58995,2020,1,3,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
298,75223,2020,2,2,640,5,4,15,109,4646.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
300,11099,2020,2,2,640,5,5,21,163,780.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.5,4,4.267085922109411,13198,21620,13251
308,39393,2020,2,2,640,5,2,8,48,545.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
309,4453,2020,2,2,640,5,5,19,144,6609.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Norway,19,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
310,53132,2020,2,2,640,3,4,15,109,2111.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.6666666666666665,3,4.267085922109411,13198,21620,13251
312,34227,2020,2,2,640,5,5,21,163,7977.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
313,18600,2020,2,4,640,4,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,10945,13251
314,78886,2020,1,3,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,15217,13251
315,18325,2020,2,4,640,1,3,11,69,2282.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,China,11,Nature & Wildlife Areas,Winter,1.25,4,4.267085922109411,13198,10945,13251
316,30475,2020,2,5,640,5,2,8,48,441.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,4525,13251
320,51292,2020,2,2,640,4,5,21,163,8688.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,21620,13251
321,74902,2020,2,2,640,2,5,21,163,8314.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,2.0,1,4.267085922109411,13198,21620,13251
325,30233,2020,2,4,640,5,5,17,127,6062.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Latvia,17,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
328,42707,2020,2,2,640,4,2,8,51,859.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
330,25682,2020,2,2,640,5,2,8,48,384.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,4.666666666666667,3,4.267085922109411,13198,21620,13251
331,38154,2019,5,4,640,5,5,19,142,6544.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Finland,19,Nature & Wildlife Areas,Spring,5.0,3,4.267085922109411,13198,10945,13251
333,44234,2020,2,5,640,5,2,8,50,616.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Mexico,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,4525,13251
334,22217,2020,2,4,640,5,2,8,51,682.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
338,12892,2020,2,2,640,5,2,8,51,1320.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
339,47829,2020,1,2,640,5,5,21,163,8315.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.75,4,4.267085922109411,13198,21620,13251
344,21300,2020,2,4,640,2,3,14,101,3013.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Indonesia,14,Nature & Wildlife Areas,Winter,3.5,2,4.267085922109411,13198,10945,13251
345,17884,2019,10,4,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Fall,5.0,1,4.267085922109411,13198,10945,13251
346,53500,2020,2,5,640,4,3,14,107,3567.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Thailand,14,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,4525,13251
347,76106,2020,2,3,640,5,5,21,163,386.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.666666666666667,3,4.267085922109411,13198,15217,13251
348,47053,2020,2,4,640,5,4,15,109,3687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,10945,13251
349,85394,2019,3,3,640,4,4,16,115,5556.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,New Zealand,16,Nature & Wildlife Areas,Spring,4.5,2,4.267085922109411,13198,15217,13251
351,87911,2020,1,2,640,5,2,8,51,1552.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
353,75196,2020,1,3,640,3,5,17,122,5748.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Croatia,17,Nature & Wildlife Areas,Winter,3.3333333333333335,3,4.267085922109411,13198,15217,13251
354,85613,2020,1,3,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,15217,13251
361,9756,2020,1,5,640,3,4,15,109,3687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,4525,13251
365,85188,2020,1,4,640,4,3,14,101,3285.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Indonesia,14,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,10945,13251
368,21447,2020,1,4,640,4,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,10945,13251
370,70281,2020,1,2,640,5,5,21,163,8513.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
371,68787,2020,1,2,640,5,2,8,51,2024.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,4.75,4,4.267085922109411,13198,21620,13251
373,4179,2020,1,3,640,4,3,13,93,2670.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,India,13,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,15217,13251
374,58932,2020,1,2,640,5,5,21,163,8449.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
376,5021,2020,1,4,640,4,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.0,6,4.267085922109411,13198,10945,13251
379,82983,2020,1,5,640,4,4,15,109,3750.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,4525,13251
386,19681,2020,1,3,640,3,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,15217,13251
387,23890,2020,1,3,640,3,5,19,141,6424.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Denmark,19,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,15217,13251
389,75107,2020,1,2,640,5,2,8,51,1267.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
391,20362,2020,1,2,640,5,5,21,163,1396.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,3.5,2,4.267085922109411,13198,21620,13251
392,48488,2020,1,5,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,4525,13251
393,39504,2020,1,2,640,5,3,14,105,3458.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Philippines,14,Nature & Wildlife Areas,Winter,3.5,2,4.267085922109411,13198,21620,13251
397,34060,2020,1,3,640,5,3,14,101,3140.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Indonesia,14,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
398,6355,2020,1,4,640,5,1,3,15,69.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Africa,,,Morocco,3,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
403,52542,2020,1,3,640,5,4,15,109,3812.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.0,2,4.267085922109411,13198,15217,13251
404,58772,2020,1,2,640,5,1,3,14,57.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Africa,,,Egypt,3,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
405,58750,2020,1,4,640,5,3,14,108,3671.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Vietnam,14,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
409,46971,2020,1,2,640,5,2,8,48,26.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
410,17018,2020,1,3,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
411,73591,2020,1,2,640,4,2,8,48,441.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
414,44572,2019,12,3,640,3,3,13,93,2690.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,India,13,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,15217,13251
415,73334,2020,1,5,640,5,3,13,94,2934.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Maldives,13,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,4525,13251
416,55962,2020,1,2,640,1,2,8,51,1674.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,United States,8,Nature & Wildlife Areas,Winter,1.0,1,4.267085922109411,13198,21620,13251
417,21235,2020,1,4,640,5,5,21,163,972.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,10945,13251
421,78327,2020,1,2,640,4,5,20,157,7080.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Spain,20,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
422,85955,2020,1,4,640,5,2,8,48,554.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,10945,13251
423,48535,2020,1,3,640,4,2,8,48,402.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Canada,8,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,15217,13251
424,79458,2020,1,2,640,5,2,9,54,2189.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Brazil,9,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,21620,13251
428,58461,2020,1,2,640,4,3,13,93,2708.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,India,13,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,21620,13251
429,85351,2020,1,3,640,5,4,15,109,1434.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,15217,13251
430,87932,2020,1,2,640,5,3,14,107,3567.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Thailand,14,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,21620,13251
431,47662,2020,1,2,640,5,5,21,163,426.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,4.0,4,4.267085922109411,13198,21620,13251
433,6464,2019,12,3,640,4,4,15,109,3687.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.0,2,4.267085922109411,13198,15217,13251
436,54547,2019,12,2,640,4,5,20,157,7097.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,Spain,20,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
439,48254,2020,1,3,640,5,4,15,109,4118.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.333333333333333,3,4.267085922109411,13198,15217,13251
442,31313,2019,12,4,640,5,3,14,101,3140.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Indonesia,14,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,10945,13251
443,64200,2020,1,3,640,5,2,8,50,611.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,America,,,Mexico,8,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
444,47878,2020,1,3,640,5,4,15,109,5283.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,15217,13251
445,76383,2020,1,2,640,3,4,15,109,4940.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,21620,13251
447,69047,2020,1,2,640,4,4,15,109,3786.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Winter,4.0,1,4.267085922109411,13198,21620,13251
448,4704,2020,1,2,640,3,4,16,115,5506.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,New Zealand,16,Nature & Wildlife Areas,Winter,3.0,1,4.267085922109411,13198,21620,13251
449,60786,2019,11,2,640,4,4,15,109,535.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Australia & Oceania,,,Australia,15,Nature & Wildlife Areas,Fall,4.0,1,4.267085922109411,13198,21620,13251
450,11567,2019,12,3,640,5,3,14,106,3551.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Asia,,,Singapore,14,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
452,9721,2020,1,4,640,5,5,21,163,8842.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,10945,13251
453,81917,2020,1,2,640,5,5,21,163,8905.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,1,4.267085922109411,13198,21620,13251
455,74047,2020,1,3,640,5,5,21,163,743.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Europe,,,United Kingdom,21,Nature & Wildlife Areas,Winter,5.0,2,4.267085922109411,13198,15217,13251
456,35064,2019,12,2,640,3,1,4,22,136.0,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",,,Douala,1,Africa,,,South Africa,4,Nature & Wildlife Areas,Winter,3.0,2,4.267085922109411,13198,21620,13251
